店舗ID,店舗_名称,店舗_名称_カナ,店舗_概要,店舗_所在地,店舗_所在地_郵便番号,店舗_所在地_全国地方公共団体コード,店舗_所在地_都道府県名,店舗_所在地_郡名,店舗_所在地_市区町村名,店舗_所在地_行政区名,店舗_所在地_町域名以降,店舗_所在地_建物名,店舗_所在地_緯度,店舗_所在地_経度,店舗_業態_産業分類コード,店舗_業態_産業分類名,店舗_画像,店舗_タグ,店舗_営業時間,店舗_定休日,店舗_電話番号,店舗_FAX番号,店舗_メールアドレス,店舗_Webサイト,店舗_地図,店舗_Twitter,店舗_Facebookページ,店舗_インスタグラム,店舗_LINE,店舗_テイクアウト対応フラグ,店舗_デリバリー対応フラグ,店舗_閉店フラグ,店舗_登録日,店舗_最終更新日,店舗_補足
F0791,お庭のはなれ,オニワノハナレ,,静岡県浜松市中区葵東2-11-20ハイツ白井1階中,4338114,221309,静岡県,,浜松市,中区,葵東2-11-20,ハイツ白井1階中,34.761417,137.722738,7651,酒場，ビヤホール,,,,,(053)439-3989,,,https://s.tabelog.com/shizuoka/A2202/A220201/22032792/,,,,,,,,,2021-03-08,,
F0790,とっちゃば,トッチャバ,,静岡県浜松市中区肴町316-38尾越イキシアビル1階,4300932,221309,静岡県,,浜松市,中区,肴町316-38,尾越イキシアビル1階,34.707158,137.729652,7651,酒場，ビヤホール,,,,,(053)488-9010,,,https://s.tabelog.com/shizuoka/A2202/A220201/22028459/,,,,,,,,,2021-03-08,,
F0789,omiso,オミソ,,静岡県浜松市中区肴町316-38尾越イキシアビル地下1階南,4300932,221309,静岡県,,浜松市,中区,肴町316-38,尾越イキシアビル地下1階南,34.707158,137.729652,7651,酒場，ビヤホール,,,,,(053)458-5090,,,https://www.hotpepper.jp/strJ001036750/,,,,,,,,,2021-03-08,,
F0787,御食事処たかみ,オショクジドコロタカミ,,静岡県浜松市西区西山町107-6,4328001,221309,静岡県,,浜松市,西区,西山町107-6,,34.740988,137.691462,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)485-0368,,,,,,,,,,,,2021-03-08,,
F0776,天竜そば松風庵,テンリュウソバショウフウアン,,静岡県浜松市北区三方原町503,4338105,221309,静岡県,,浜松市,北区,三方原町503,,34.775918,137.712967,7631,そば・うどん店,,,,,(053)414-3000,,,http://www.tenryusoba.com,,,,,,,,,2021-03-08,,
F0773,肉のラク,ニクノラク,,静岡県浜松市中区肴町316-39アクタスビル1F316-39,4300932,221309,静岡県,,浜松市,中区,肴町316-39,アクタスビル1F316-39,34.707140,137.729560,7625,焼き肉店,,,,,(053)451-5515,,,,,,,,,,,,2021-03-05,,
F0760,いずみ庵　三方原店,イズミアンミカタバラテン,,静岡県浜松市中区葵西1-2-8,4338111,221309,静岡県,,浜松市,中区,葵西1-2-8,,34.764386,137.715478,7631,そば・うどん店,,,,,(053)437-6438,,,,,,,,,,,,2021-03-08,,
F0759,スナック鳳来,スナックホウライ,,静岡県浜松市中区助信町31-46,4300903,221309,静岡県,,浜松市,中区,助信町31-46,,34.723866,137.735337,7661,バー，キャバレー，ナイトクラブ,,,,,(090)4852-4564,,,,,,,,,,,,2021-03-05,,
F0728,La Lanterna,ラランテルナ,,静岡県浜松市中区下池川町33-9,4300905,221309,静岡県,,浜松市,中区,下池川町33-9,,34.718102,137.728467,7629,その他の専門料理店,,,,,(053)471-7155,,,,,,,,,,,,2021-03-08,,
F0708,伊勢路,イセジ,,静岡県浜松市中区佐鳴台4-37-38,4328021,221309,静岡県,,浜松市,中区,佐鳴台4-37-38,,34.712039,137.700332,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)440-0311,,,https://www.unagiya.co.jp/iseji.html,,,,,,,,,2021-03-05,,
F0676,リストランテイルマルカンポ,リストランテイルマルカンポ,,静岡県浜松市中区助信町10-8,4300903,221309,静岡県,,浜松市,中区,助信町10-8,,34.720809,137.737907,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)443-7915,,,,,,,,,,,,2021-03-05,,
F0861,プロプル,プロプル,,静岡県浜松市中区鍛冶町320-3アンセットビル2F,4300933,221309,静岡県,,浜松市,中区,鍛冶町320-3,アンセットビル2F,34.706247,137.730454,7629,その他の専門料理店,,,,,(053)523-6161,,,,,,,,,,,,2021-03-10,,
F0859,柚露,ユウロ,,静岡県浜松市中区板屋町101-2えのもとビル1階,4300928,221309,静岡県,,浜松市,中区,板屋町101-2,えのもとビル1階,34.707990,137.733312,7621,日本料理店,,,,,(053)456-1003,,,evergreen-yuro.com,,,,,,,,,2021-03-10,,
F0855,ピッツァなお,ピッツァナオ,,静岡県浜松市中区和地山1-7-18チサンマンション和地山1階,4328003,221309,静岡県,,浜松市,中区,和地山1-7-18,チサンマンション和地山1階,34.727092,137.720174,7629,その他の専門料理店,,,,,(053)523-6335,,,https://pizza-nao.jp,,,,,,,,,2021-03-10,,
F0854,Blue Bee,ブルービー,,静岡県浜松市中区板屋町2-107,4300928,221309,静岡県,,浜松市,中区,板屋町2-107,,34.706802,137.733846,7661,バー，キャバレー，ナイトクラブ,,,,,(053)523-7888,,,,,,,,,,,,2021-03-10,,
F0852,はまなす,ハマナス,,静岡県浜松市中区千歳町136牧田ビル1F,4300934,221309,静岡県,,浜松市,中区,千歳町136,牧田ビル1F,34.703101,137.730910,7651,酒場，ビヤホール,,,,,(053)454-8968,,,https://www.hotpepper.jp/strJ000724278/,,,,,,,,,2021-03-10,,
F0850,ラーメン入来,ラーメンイリキ,,静岡県浜松市東区市野町655,4350051,221309,静岡県,,浜松市,東区,市野町655,,34.750894,137.771032,7624,ラーメン店,,,,,(053)434-3681,,,,,,,,,,,,2021-03-10,,
F0846,ハイボール酒場貴布祢,ハイボールサカバキブネ,,静岡県浜松市浜北区貴布祢115-1センタービル貴布祢3F,4340038,221309,静岡県,,浜松市,浜北区,貴布祢115-1,センタービル貴布祢3F,34.791718,137.781941,7651,酒場，ビヤホール,,,,,(053)585-8080,,,,,,,,,,,,2021-03-10,,
F0845,ライブラウンジさくら,ライブラウンジサクラ,,静岡県浜松市浜北区貴布祢115-1センタービル貴布祢4F,4340038,221309,静岡県,,浜松市,浜北区,貴布祢115-1,センタービル貴布祢4F,34.791718,137.781941,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)586-2666,,,,,,,,,,,,2021-03-10,,
F0844,浜名湖うなぎ　だいだら,ハマナコウナギダイダラ,,静岡県浜松市中区鴨江3-68-8アサヒ開発ビル1-A,4328023,221309,静岡県,,浜松市,中区,鴨江3-68-8,アサヒ開発ビル1-A,34.705818,137.707099,7629,その他の専門料理店,,,,,(053)525-8511,,,,,,,,,,,,2021-03-10,,
F0840,炭火焼八剣伝浜北駅前店,スミビヤキハッケンデンハマキタエキマエテン,,静岡県浜松市浜北区貴布祢115-1センタービル貴布祢101,4340038,221309,静岡県,,浜松市,浜北区,貴布祢115-1,センタービル貴布祢101,34.791718,137.781941,7651,酒場，ビヤホール,,,,,(053)585-0860,,,,,,,,,,,,2021-03-10,,
F0839,炭火焼八剣伝浜北店,スミビヤキハッケンデンハマキタテン,,静岡県浜松市浜北区本沢合1069-1,4340014,221309,静岡県,,浜松市,浜北区,本沢合1069-1,,34.813714,137.795226,7651,酒場，ビヤホール,,,,,(053)584-1313,,,,,,,,,,,,2021-03-10,,
F0838,カレー処ヤサカ,カレードコロヤサカ,,静岡県浜松市中区領家1-7-30,4300852,221309,静岡県,,浜松市,中区,領家1-7-30,,34.699257,137.752460,7629,その他の専門料理店,,,,,(053)463-0223,,,https://www.yasaca.jp/,,,,,,,,,2021-03-10,,
F0837,地鶏酒房赤どり,ヂドリシュボウアカドリ,,静岡県浜松市南区飯田町959,4350028,221309,静岡県,,浜松市,南区,飯田町959,,34.706538,137.772120,7651,酒場，ビヤホール,,,,,(053)469-0100,,,,,,,,,,,,2021-03-10,,
F0832,Garden Cafe HACKBERRY,ガーデンカフェハックベリー,,静岡県浜松市北区都田町8497-2,4312102,221309,静岡県,,浜松市,北区,都田町8497-2,,34.814992,137.733144,7671,喫茶店,,,,,(053)428-7003,,,,,,,,,,,,2021-03-10,,
F0830,すえひろ,スエヒロ,,静岡県浜松市浜北区於呂3035-1,4340015,221309,静岡県,,浜松市,浜北区,於呂3035-1,,34.824780,137.798944,7651,酒場，ビヤホール,,,,,(053)588-5070,,,,,,,,,,,,2021-03-10,,
F0827,旬鮮庵ひなた,シュンセンアンヒナタ,,静岡県浜松市西区雄踏1-12-21エクシードⅧ 1-B,4310103,221309,静岡県,,浜松市,西区,雄踏1-12-21,エクシードⅧ 1-B,34.695957,137.645556,7651,酒場，ビヤホール,,,,,(053)592-0400,,,https://hinata.be,,,,,,,,,2021-03-10,,
F0824,一杯一笑　梵　浜北店,イッパイイッショウボンハマキタテン,,静岡県浜松市浜北区西美薗28-6,4340033,221309,静岡県,,浜松市,浜北区,西美薗28-6,,34.793022,137.789459,7651,酒場，ビヤホール,,,,,(053)589-3387,,,,,,,,,,,,2021-03-10,,
F0823,THE SMOKE CLUB,ザスモーククラブ,,静岡県浜松市中区千歳町135-5,4300934,221309,静岡県,,浜松市,中区,千歳町135-5,,34.703042,137.730897,7629,その他の専門料理店,,,,,(053)548-4792,,,https://www.hotpepper.jp/strJ001203807/amp/,,,,,,,,,2021-03-10,,
F0817,餃子一代,ギョウザイチダイ,,静岡県浜松市中区板屋町1-3ホテルアセントプラザ浜松,4300928,221309,静岡県,,浜松市,中区,板屋町1-3,ホテルアセントプラザ浜松,34.706696,137.733829,7623,中華料理店,,,,,(053)453-2882,,,https://www.lorlan.com/ichidai/,,,,,,,,,2021-03-10,,
F0816,炭焼　のっぽ,スミヤキノッポ,,静岡県浜松市西区入野町6229-1,4328061,221309,静岡県,,浜松市,西区,入野町6229-1,,34.700171,137.690739,7621,日本料理店,,,,,(053)447-3412,,,http://www.noppo.net,,,,,,,,,2021-03-10,,
F0814,マリーザ浜名湖,マリーザハマナコ,,静岡県浜松市北区細江町中川5386,4311304,221309,静岡県,,浜松市,北区,細江町中川5386,,34.803873,137.660301,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)523-2123,,,,,,,,,,,,2021-03-10,,
F0807,kiki CAFE&BAR,キキカフェアンドバー,,静岡県浜松市中区早馬町3-1天池館1F,4300916,221309,静岡県,,浜松市,中区,早馬町3-1,天池館1F,34.709737,137.733668,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)548-6148,,,www.kiki-cafe.com/,,,,,,,,,2021-03-10,,
F0803,むつみ屋　有玉店,ムツミヤアリタマテン,,静岡県浜松市東区有玉南町549-4,4313122,221309,静岡県,,浜松市,東区,有玉南町549-4,,34.756646,137.752060,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)435-7623,,,https://mutsumi-ya.net/,,,,,,,,,2021-03-10,,
F0797,しまうま珈琲幸店,シマウマコーヒーサイワイテン,,静岡県浜松市中区幸1-4-12,4338123,221309,静岡県,,浜松市,中区,幸1-4-12,,34.739256,137.723861,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)471-4696,,,http://shimaumacoffee.com/,,,,,,,,,2021-03-10,,
F0795,あまた屋,アマタヤ,,静岡県浜松市南区富屋町182,4300824,221309,静岡県,,浜松市,南区,富屋町182,,34.678072,137.777249,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)426-6507,,,,,,,,,,,,2021-03-10,,
F0763,炭焼鰻はじめ,スミヤキウナギハジメ,,静岡県浜松市西区雄踏町宇布見9690,4310102,221309,静岡県,,浜松市,西区,雄踏町宇布見9690,,34.700518,137.633215,7629,その他の専門料理店,,,,,(053)570-8075,,,,,,,,,,,,2021-03-10,,
F0761,いずみ庵　富塚店,イズミアントミツカテン,,静岡県浜松市中区富塚町590-14,4328002,221309,静岡県,,浜松市,中区,富塚町590-14,,34.723806,137.705195,7631,そば・うどん店,,,,,(053)471-9400,,,,,,,,,,,,2021-03-10,,
F0707,韓丼浜松住吉店,カンドンハママツスミヨシテン,,静岡県浜松市中区住吉　2-8-20,4300906,221309,静岡県,,浜松市,中区,住吉　2-8-20,,34.730346,137.727376,7629,その他の専門料理店,,,,,(053)543-7600,,,http://kandon.jp/,,,,,,,,,2021-03-09,,
F0888,カフェやまと浜松店,カフェヤマトハママツテン,,静岡県浜松市中区砂山町324-15エンホテル浜松1階,4300926,221309,静岡県,,浜松市,中区,砂山町324-15,エンホテル浜松1階,34.702371,137.733849,7611,食堂，レストラン（専門料理店を除く）,,,,,(080)6518-4377,,,,,,,,,,,,2021-03-12,,
F0867,ピース,ピース,,静岡県浜松市中区北寺島町210-1スナックピース2階,4300923,221309,静岡県,,浜松市,中区,北寺島町210-1,スナックピース2階,34.703223,137.741128,7651,酒場，ビヤホール,,,,,(053)455-6667,,,,,,,,,,,,2021-03-12,,
F0866,隠れ家 Dining Sign,カクレガダイニングサイン,,静岡県浜松市中区千歳町75かき美ビル2F,4300934,221309,静岡県,,浜松市,中区,千歳町75,かき美ビル2F,34.703834,137.730639,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)452-5656,,,https://r.gnavi.co.jp/hc9eyuv60000/,,,,,,,,,2021-03-12,,
F0865,かぐら寿司,カグラズシ,,静岡県浜松市浜北区中瀬696-1,4340012,221309,静岡県,,浜松市,浜北区,中瀬696-1,,34.809468,137.806048,7641,すし店,,,,,(053)585-1062,,,,,,,,,,,,2021-03-12,,
F0864,季節料理・逸品料理　嵐山,ランザン,,静岡県浜松市中区元浜町281-1,4300942,221309,静岡県,,浜松市,中区,元浜町281-1,,34.716543,137.733925,7629,その他の専門料理店,,,,,(053)473-4241,,,,,,,,,,,,2021-03-12,,
F0860,インド・スリランカレストラン　シーツー,インドスリランカレストランシーツー,,静岡県浜松市東区半田山4-23-3,4313125,221309,静岡県,,浜松市,東区,半田山4-23-3,,34.773353,137.743659,7629,その他の専門料理店,,,,,(053)435-1016,,,http://c-2.jp/wp/wp/,,,,,,,,,2021-03-12,,
F0858,つっち,ツッチ,,静岡県浜松市南区立野町504-3,4300827,221309,静岡県,,浜松市,南区,立野町504-3,,34.682696,137.773443,7692,お好み焼き・焼きそば・たこ焼き店,,,,,(053)426-4461,,,http://tucchiyaki.web.fc2.com/,,,,,,,,,2021-03-12,,
F0857,魚河岸料理　うおい,ウオガシリョウリ　ウオイ,,静岡県浜松市南区新橋町117-1,4328058,221309,静岡県,,浜松市,南区,新橋町117-1,,34.683492,137.711859,7621,日本料理店,,,,,(053)441-5477,,,,,,,,,,,,2021-03-12,,
F0848,オレンジパパ,オレンジパパ,,静岡県浜松市中区田町331-5,4300944,221309,静岡県,,浜松市,中区,田町331-5,,34.706894,137.732324,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)456-0088,,,http://orange88.10-ryu.com/,,,,,,,,,2021-03-12,,
F0847,醍醐,ダイゴ,,静岡県浜松市中区千歳町28,4300934,221309,静岡県,,浜松市,中区,千歳町28,,34.704138,137.729434,7621,日本料理店,,,,,(053)453-3305,,,,,,,,,,,,2021-03-12,,
F0834,Maple cafe,メープルカフェ,,静岡県浜松市中区広沢2-27-29遠鉄不動産広沢プラザ,4328013,221309,静岡県,,浜松市,中区,広沢2-27-29,遠鉄不動産広沢プラザ,34.715204,137.710804,7671,喫茶店,,,,,(053)424-5505,,,,,,,,,,,,2021-03-12,,
F0813,ローランシャンツゥ,ローランシャンツゥ,,静岡県浜松市中区中央1-3-6,4300929,221309,静岡県,,浜松市,中区,中央1-3-6,,34.712121,137.735889,7623,中華料理店,,,,,(053)413-3003,,,https://www.lorlan.com/,,,,,,,,,2021-03-12,,
F0809,楠倶楽部（レストラン）,クスノキクラブ,,静岡県浜松市中区八幡町2,4300918,221309,静岡県,,浜松市,中区,八幡町2,,34.715966,137.736836,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)411-8111,,,https://www.kusunoki-club.jp/,,,,,,,,,2021-03-12,,
F0784,スパニッシュイタリアン酒場SOL,スパニッシュイタリアンサカバソル,,静岡県浜松市中区田町323-1大石ビル1F,4300944,221309,静岡県,,浜松市,中区,田町323-1,大石ビル1F,34.707480,137.730011,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)456-2622,,,,,,,,,,,,2021-03-12,,
F0768,旬和食あらたま庵,シュンワショクアラタマアン,,静岡県浜松市浜北区平口224-1,4340041,221309,静岡県,,浜松市,浜北区,平口224-1,,34.799988,137.763564,7621,日本料理店,,,,,(053)584-1155,,,http://www.aratamaan.com/,,,,,,,,,2021-03-12,,
F0872,居酒屋大輔,イザカヤダイスケ,,静岡県浜松市南区本郷町1309-12,4300812,221309,静岡県,,浜松市,南区,本郷町1309-12,,34.700063,137.764144,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)465-0736,,,,,,,,,,,,2021-03-16,,
F0878,茶ばしら,チャバシラ,,静岡県浜松市中区千歳町19茶ばしらビル1階,4300934,221309,静岡県,,浜松市,中区,千歳町19,茶ばしらビル1階,34.703956,137.729336,7692,お好み焼き・焼きそば・たこ焼き店,,,,,(053)452-0031,,,,,,,,,,,,2021-03-16,,
F0868,喜久屋,キクヤ,,静岡県浜松市中区葵東1-11-12,4338114,221309,静岡県,,浜松市,中区,葵東1-11-12,,34.754291,137.722430,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)436-0048,,,,,,,,,,,,2021-03-16,,
F0886,百里,ヒャクリ,,静岡県浜松市中区肴町318-24,4300932,221309,静岡県,,浜松市,中区,肴町318-24,,34.706226,137.729347,7631,そば・うどん店,,,,,(053)452-2021,,,,,,,,,,,,2021-03-16,,
F0885,モスバーガー浜松ザザシティ店,モスバーガーハママツザザシティテン,,静岡県浜松市中区鍛冶町15-110ザザシティ浜松中央館1F,4300933,221309,静岡県,,浜松市,中区,鍛冶町15-110,ザザシティ浜松中央館1F,34.704854,137.729186,7691,ハンバーガー店,,,,,(053)413-5231,,,,,,,,,,,,2021-03-16,,
F0843,ゆず庵浜松入野店,ユズアンハママツイリノテン,,静岡県浜松市西区入野町9660-1,4328061,221309,静岡県,,浜松市,西区,入野町9660-1,,34.697356,137.681985,7621,日本料理店,,,,,(053)488-4634,,,https://www.shabu-yuzuan.jp/,,,,,,,,,2021-03-16,,
F0882,メソン アルマジロ,メソンアルマジロ,,静岡県浜松市西区大山町3851-3,4311102,221309,静岡県,,浜松市,西区,大山町3851-3,,34.783841,137.689357,7629,その他の専門料理店,,,,,(053)420-1707,,,,,,,,,,,,2021-03-16,,
F0879,東留,トウリュウ,,静岡県浜松市東区原島町137-1,4350047,221309,静岡県,,浜松市,東区,原島町137-1,,34.729307,137.771810,7623,中華料理店,,,,,(053)464-0259,,,,,,,,,,,,2021-03-16,,
F0877,Mercury,マーキュリー,,静岡県浜松市中区千歳町87はなぶさビル3F,4300934,221309,静岡県,,浜松市,中区,千歳町87,はなぶさビル3F,34.702882,137.730577,7611,食堂，レストラン（専門料理店を除く）,,,,,(053)455-7757,,,,,,,,,,,,2021-03-16,,
F0873,うなぎ藤田浜松店,ウナギフジタハママツテン,,静岡県浜松市中区小豆餅3-21-12,4338113,221309,静岡県,,浜松市,中区,小豆餅3-21-12,,34.754928,137.729169,7621,日本料理店,,,,,(053)438-1515,,,http://www.unagifujita.com/,,,,,,,,,2021-03-16,,
F0856,カルビ一丁浜北店,カルビイッチョウハマキタテン,,静岡県浜松市浜北区内野2696-1,4340044,221309,静岡県,,浜松市,浜北区,内野2696-1,,34.783278,137.761867,7625,焼き肉店,,,,,(053)585-3100,,,https://www.kora.co.jp/,,,,,,,,,2021-03-16,,
F0870,赤から浜松入野店,アカカラハママツイリノテン,,静岡県浜松市西区入野町825-3,4328061,221309,静岡県,,浜松市,西区,入野町825-3,,34.698975,137.697124,7699,他に分類されない飲食店,,,,,(053)447-1010,,,http://www.akakara.jp/restaurant/,,,,,,,,,2021-03-16,,
